1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.84995,0.4661,0.88013,0.61912,0.88101,-0.36395,-0.50511,-0.65887,-0.33089,0.43567,0.29624,-0.32685,-0.36395,-0.61453,0
0.31089,-0.31638,-0.004724,0.037588,0.14751,-0.6138,0.32621,0.042092,-0.23882,-0.36782,-0.052291,-0.077927,-0.6138,-0.21154,0
0.84995,0.4661,0.88013,0.61912,0.98909,-0.36395,-0.49645,-0.68532,-0.0019535,0.30479,-0.0876,-0.5292,-0.36395,-0.61453,0
0.59785,0.19339,0.49069,0.61061,0.085138,-0.36539,0.3738,0.077244,-0.057193,0.14335,1.7465,1.9594,-0.36539,-0.6092,0
0.911,0.4661,0.88013,0.91522,0.86043,-0.36395,-0.50994,-0.68636,-0.2028,0.51354,0.25714,-0.5851,-0.36395,-0.79076,0
0.61355,-0.31947,0.048181,0.331,-1.2002,-0.69816,1.3354,1.3344,-1.2498,-0.41284,-0.90355,-0.38017,-0.69816,-0.42527,0
0.84995,0.4661,0.88013,0.76717,0.80403,-0.36395,-0.45827,-0.63674,0.013125,0.26247,0.38862,-0.1916,-0.36395,-0.70264,0
0.81942,0.4661,0.88013,0.76717,0.98341,-0.15448,-0.49841,-0.68005,-0.3935,0.47357,0.20316,-0.5623,-0.15448,-0.70264,0
0.7889,0.4661,0.88013,0.61912,0.87818,-0.36395,-0.4768,-0.66862,-0.41772,0.42614,-0.10192,-0.5377,-0.36395,-0.61453,0
-0.91806,-1.1172,-1.0116,-0.85863,-0.65964,-0.36331,0.6668,0.68134,-0.10982,-0.78688,-0.58079,0.49544,-0.36331,0.616,0
0.911,0.4661,0.88013,0.91522,0.84452,-0.19637,-0.53206,-0.67369,-0.14067,0.64279,0.11824,-0.7525,-0.19637,-0.79076,0
0.88048,0.4661,0.88013,0.69315,0.95063,-0.32205,-0.52875,-0.70216,-0.58883,0.6014,0.69014,-0.018279,-0.32205,-0.65858,0
0.911,0.4661,0.88013,0.76717,0.80842,-0.28016,-0.48359,-0.66791,-0.00077467,0.41957,0.21134,-0.29632,-0.28016,-0.70264,0
0.60804,0.20417,0.47634,0.6216,-0.2552,-0.36353,0.17555,-0.070028,-0.78407,0.58987,-0.19654,-1.3032,-0.36353,-0.61607,0
0.88544,0.7025,1.1723,1.1826,1.5815,-0.034714,-0.69054,-0.85615,0.38898,0.45525,1.9936,1.3551,-0.034714,-0.93608,0
0.73075,0.46925,0.59301,0.91845,-0.36785,-0.36343,0.47995,0.22998,-0.89756,0.36218,0.064296,-1.2932,-0.36343,-0.79258,0
0.89592,0.39756,0.65598,0.89906,-0.47515,-0.36657,0.61757,0.38099,-1.0038,0.073666,0.1925,-0.3657,-0.36657,-0.78157,0
0.89592,0.39756,0.65598,0.89906,-0.64953,-0.36657,0.70862,0.53329,-1.2471,0.080011,0.47742,0.35074,-0.36657,-0.78157,0
1.4633,0.79491,1.2918,1.2775,0.23968,-0.35374,-0.28156,-0.61447,-0.30704,0.29314,1.0005,0.19797,-0.35374,-0.9848,0
0.60428,0.46448,0.65681,0.61754,0.25775,-0.36422,0.11847,-0.14123,-0.89166,-0.25323,0.60833,1.2304,-0.36422,-0.61354,0
-0.91806,-1.1172,-1.0289,-0.85863,-0.70486,-0.36331,0.74399,0.80115,-0.15941,-0.91727,-0.5279,1.0984,-0.36331,0.616,0
-0.60968,-1.0083,-0.76999,-0.85559,0.038762,-0.36262,-0.071305,-0.10847,0.79639,-0.51618,-0.95237,-0.73143,-0.36262,0.61262,0
-0.64292,-0.88646,-0.82382,-0.59595,-0.28119,-0.37044,-0.11644,-0.16895,0.887,-0.90608,-0.86988,-0.1855,-0.37044,0.34079,0
-2.1251,-2.1569,-2.241,-2.0263,-1.0327,-0.3579,0.20615,0.45692,-0.60438,-1.6103,-2.0049,0.085774,-0.3579,2.3733,0
-0.91733,-1.0635,-0.75122,-0.85781,0.18183,-0.36312,-0.17074,-0.26629,0.23886,-0.94732,-0.44174,0.90924,-0.36312,0.61509,0
-2.1298,-2.4283,-2.5322,-2.3293,-1.6663,-0.69622,1.5256,2.1687,-0.088206,-1.8271,-1.7483,0.47191,-0.69622,3.0547,1
0.3015,-0.32595,-0.031463,0.027943,-0.44066,-0.36376,0.68855,0.51918,1.2889,-0.2557,-0.10337,-0.31272,-0.36376,-0.20412,1
1.2067,0.72055,1.4642,1.4968,1.5747,-0.36552,-0.67093,-0.83846,0.51635,0.63945,1.1165,0.47993,-0.36552,-1.0922,1
1.2099,0.7238,1.201,1.2045,0.16434,-0.36501,0.010969,-0.32321,0.41347,0.6071,1.0829,-0.22236,-0.36501,-0.94743,1
1.5308,0.7396,1.604,1.2207,1.791,-0.36251,-0.60689,-0.8581,0.63479,2.154,-0.039591,-2.251,-0.36251,-0.95581,1
-0.63417,-0.40295,-0.532,-0.58623,0.25576,-0.034706,-0.56676,-0.60482,0.70016,-0.30043,-0.74406,-0.49518,-0.034706,0.3312,1
-1.2111,-1.3674,-1.3494,-1.1408,-1.0731,-0.69639,0.52241,0.56652,-0.36274,-0.968,-0.97069,0.035879,-0.69639,0.95035,0
0.91518,0.47048,0.73182,0.91971,0.026752,-0.36323,-0.17117,-0.43493,-1.4729,0.52283,1.0913,0.68747,-0.36323,-0.7933,0
-0.6013,-0.68097,-0.54845,-0.5498,0.64226,-0.024395,-0.46584,-0.53275,1.3096,-0.3841,-0.69163,-0.86346,-0.024395,0.29559,1
1.2207,0.57631,1.2598,1.216,0.71689,-0.36324,-0.38706,-0.70202,0.67702,0.085674,0.53554,0.53715,-0.36324,-0.9534,0
0.61687,0.21352,0.57414,0.63111,-0.030561,-0.36191,0.19845,-0.12576,0.0061352,0.38682,0.32817,-0.070772,-0.36191,-0.622,0
-0.61218,-1.1168,-0.85192,-0.56185,-0.93078,-0.36322,1.0322,1.1139,2.2606,-0.38404,-0.57317,-0.51071,-0.36322,0.30731,0
-0.60917,-1.1136,-0.87925,-0.55853,-1.2137,-0.69814,1.4398,1.6581,3.5579,-0.90043,-0.98787,-0.23041,-0.69814,0.30408,0
1.2078,0.66891,1.105,1.2024,0.3036,-0.36534,0.11088,-0.24719,-0.39195,0.61014,1.2777,0.6001,-0.36534,-0.94633,0
-0.60924,-0.84896,-0.7126,-0.5586,-0.51598,-0.36252,0.37161,0.30508,1.68,-0.57121,-0.40414,-0.039058,-0.36252,0.30415,0
1.2337,0.74863,1.4062,1.23,1.4336,-0.36107,-0.61167,-0.84311,1.2423,0.7095,1.2834,0.58585,-0.36107,-0.96058,0
1.5435,0.75225,1.3102,1.4566,0.16338,-0.36051,-0.043,-0.378,0.16084,1.0094,0.32551,-0.72431,-0.36051,-1.0718,0
0.92372,0.47943,0.66496,0.92886,-0.38641,-0.36175,0.38656,0.15998,-0.9892,0.74705,0.7179,-0.51072,-0.36175,-0.79847,0
1.5265,0.73536,1.1153,1.2164,-0.42544,-0.44703,0.4655,0.14078,0.35717,0.77356,-0.036516,-0.7965,-0.44703,-0.95357,0
1.5303,0.73918,1.3852,1.2203,0.55946,-0.53038,-0.10711,-0.48744,0.76585,0.67359,0.86712,0.18904,-0.53038,-0.95559,0
1.5179,0.72689,1.2676,1.2077,0.65588,-0.532,-0.29386,-0.64377,0.13182,0.62517,2.2615,1.725,-0.532,-0.94908,0
0.30785,-0.054735,0.37423,0.331,1.1086,-0.026897,-0.45631,-0.5931,-0.36913,0.17277,0.93888,0.69826,-0.026897,-0.42526,0
-1.2228,-1.2751,-1.1718,-1.1541,-0.65846,-0.36311,-0.11133,-0.14542,0.50915,-0.89781,-0.73355,0.50272,-0.36311,0.96719,0
-1.2232,-0.69357,-0.90686,-1.1546,0.29208,-0.027834,-0.84906,-0.82294,-0.25194,-0.64435,0.078688,1.0436,-0.027834,0.9678,0
0.3075,-0.31983,-0.10403,0.034111,-0.68948,-0.36259,0.99378,0.87373,-0.89002,0.054743,0.40061,0.77605,-0.36259,-0.20887,0
1.4998,0.73917,1.4456,1.2203,1.3454,-0.44647,-0.48702,-0.7872,0.81293,0.91143,0.67648,-0.49132,-0.44647,-0.95559,0
-1.5354,-1.6539,-1.6316,-1.4586,-0.76007,-0.36522,-0.56841,-0.54818,-0.81164,-1.1063,-0.96553,0.62358,-0.36522,1.3855,0
-0.0011157,-0.58758,-0.32959,0.030898,-0.62832,-0.36319,1.0271,0.88659,0.20056,-0.22714,0.56931,0.68111,-0.36319,-0.2064,0
-0.0011157,-0.58757,-0.25811,0.030898,-0.55084,-0.36319,0.94479,0.86618,-0.0837,-0.10972,0.40172,0.76843,-0.36319,-0.2064,0
1.2197,0.73407,1.4598,1.215,1.2543,-0.36338,-0.5701,-0.79032,-0.25713,1.4183,0.9191,-1.0368,-0.36338,-0.95289,0
1.2211,0.73546,1.0859,1.2165,-0.32683,-0.36316,0.46783,0.25376,-0.12924,0.7124,0.38861,-0.53961,-0.36316,-0.95362,0
0.30767,-0.31965,-0.0083702,0.034288,-0.43645,-0.36255,0.22641,0.028168,0.68841,-0.51205,0.24917,0.14886,-0.36255,-0.20901,0
0.005504,-0.31585,-0.14956,0.03812,-0.34681,-0.36183,0.55745,0.46439,0.175,-0.84067,-0.48804,1.1262,-0.36183,-0.21195,0
1.5348,0.79662,1.5464,1.2249,1.275,-0.36186,-0.4564,-0.73189,0.40112,0.94361,1.137,0.54776,-0.36186,-0.95795,0
-0.61039,-0.85023,-0.76734,-0.55987,-0.88796,-0.36278,0.63812,0.69589,0.14028,-0.45924,-0.52117,0.3396,-0.36278,0.30538,0
1.229,0.74373,1.2233,1.225,0.31294,-0.4878,-0.2046,-0.52167,-0.22509,0.79247,0.73412,-0.16926,-0.4878,-0.958,0
-2.1256,-2.4233,-2.3349,-2.3247,-1.1848,-0.35807,0.66919,1.0398,-0.052418,-1.6033,-1.9356,-0.14545,-0.35807,3.0433,0
1.4666,0.67608,1.5973,1.1555,2.2362,-0.37257,-0.87002,-1.0201,-0.57448,0.92713,1.0791,-0.45441,-0.37257,-0.92189,0
0.0081257,-0.047947,0.15665,0.040983,0.1068,-0.19327,-0.32597,-0.47534,1.6702,0.046854,-0.071764,0.09512,-0.19327,-0.21415,0
-0.67645,-0.85581,-0.84887,-0.71348,-0.61857,-0.36396,0.090546,0.010727,2.4273,-0.49136,-0.53752,0.16839,-0.36396,0.46501,0
-2.1395,-2.4395,-2.438,-2.3398,-1.3702,-0.36319,0.98487,1.3866,-0.52696,-1.7148,-1.8615,0.30245,-0.36319,3.0807,0
0.91925,0.73949,1.2575,0.92407,2.1065,-0.02689,-0.94375,-1.0336,-0.67345,3.0942,0.81454,-2.2235,-0.02689,-0.79577,0
-0.7696,-1.1219,-1.0009,-0.86322,-0.95275,-0.36435,0.57532,0.55091,-0.52836,-0.92136,-0.44223,0.97264,-0.36435,0.62109,0
0.90657,0.19729,0.53646,0.61459,-0.56745,-0.36472,0.72671,0.55682,-0.87356,0.18475,0.95346,1.2907,-0.36472,-0.61169,0
0.0020711,-0.58431,-0.21186,-0.11389,-0.5158,-0.36254,0.52555,0.36631,0.1619,0.047249,-0.38003,-0.31401,-0.36254,-0.088299,0
-2.1382,-2.438,-2.4781,-2.3383,-1.3117,-0.69827,1.391,1.9116,-1.0575,-1.7892,-2.011,0.036919,-0.69827,3.0772,0
-2.1446,-2.4454,-2.3867,-2.3452,-1.4467,-0.36504,0.77633,1.1169,-0.81055,-1.6478,-1.9703,-0.18435,-0.36504,3.0944,0
-0.91229,-1.1107,-1.0618,-0.85217,-0.88591,-0.36185,0.73955,0.78576,1.448,-0.63792,0.030096,0.82552,-0.36185,0.60884,0
-0.01452,-0.33752,-0.14915,0.016267,-0.73154,-0.36595,0.78373,0.71918,-0.2389,-0.69724,0.174,0.82577,-0.36595,-0.1951,0
0.91906,0.47454,0.81405,0.92387,0.16319,-0.36256,0.037785,-0.23609,-0.40599,0.051271,1.4016,1.3314,-0.36256,-0.79565,0
0.91906,0.47454,0.84607,0.92387,0.25753,-0.36256,-0.005355,-0.26481,0.095448,0.19971,1.9212,1.7448,-0.36256,-0.79565,0
